ID_judet,Judet,SIRUTA,Localitate,Website,E-mail general,E-mail registratura,Telefon,Adresa
23,IALOMITA,100683,MUNICIPIUL URZICENI,http://www.primaria-urziceni.ro/,primaria@primaria-urziceni.ro,,243254975,"Calea Bucureşti, nr. 104, Localitate: Urziceni, Judeţ: Ialomiţa, Cod poştal: 925300"
23,IALOMITA,92836,ORAS AMARA,"www.primaria-amara.ro
",consiliullocalamara@yahoo.com,,243266102,"Tudor Vladimirescu, nr. 101, Localitate: Amara, Judeţ: Ialomiţa, Cod poştal: 927020"
23,IALOMITA,93067,ORAS CAZANESTI,www.primariacazanestiil.ro,primcazanesti@yahoo.com,,243264010,"Şoseaua Bucureşti, nr. 93, Localitate: Căzăneşti, Judeţ: Ialomiţa, Cod poştal: 927065"
23,IALOMITA,102749,ORAS FIERBINTI-TARG,www.primariafierbinti.ro,primariafierbinti@yahoo.com,,243280038,"Calea Bucureşti, nr. 18, Localitate: Fierbinţi-Târg, Judeţ: Ialomiţa, Cod poştal: 927115"
23,IALOMITA,92765,ORAS TANDAREI,http://primaria-tandarei.ro/,primaria_tandarei@yahoo.com,,243273529,"Şoseaua Bucureşti, nr. 190, Localitate: Ţăndărei, Judeţ: Ialomiţa, Cod poştal: 925200"
23,IALOMITA,100754,ADANCATA,http://www.adincata.ro/,primaria@adincata.ro,,"0243284373
","Str. Principală, nr. 41, Localitate: Adâncata, Judeţ: Ialomiţa, Cod poştal: 927005"
23,IALOMITA,92783,ALBESTI,http://www.primariaalbesti.ro/,albestiprimaria@yahoo.com,,"0243268002
","Str. Dealului, nr.6, Localitate: Albeşti, Judeţ: Ialomiţa, Cod poştal: 927010"
23,IALOMITA,100852,ALEXENI,www.primariaalexeni.ro,primar@primariaalexeni.ro,,243249553,"Str. Principală, Localitate: Alexeni, Judeţ: Ialomiţa, Cod poştal: 927015"
23,IALOMITA,92872,ANDRASESTI,http://www.primaria-andrasesti.ro/,primaria.andrasesti.il@gmail.com,,243267501,"Andrăşeşti, Judeţ: Ialomiţa, Cod poştal: 927025"
23,IALOMITA,100870,ARMASESTI,www.comunaarmasesti.ro,prim_armasesti@yahoo.com,,243288512,"Str. Principală, nr. 4, Localitate: Armăşeşti, Judeţ: Ialomiţa, Cod poştal: 927031"
23,IALOMITA,100923,AXINTELE,www.axintele.ro,primariaaxintele@yahoo.com,,243317778,"Str. Principală, nr. 22, Localitate: Axintele, Judeţ: Ialomiţa, Cod poştal 927035"
23,IALOMITA,92907,BALACIU,http://www.balaciu.ro/,primaria@balaciu.ro,,243261244,"Calea Bucureşti, nr. 22, Localitate: Balaciu, Judeţ: Ialomiţa, Cod poştal: 927040
"
23,IALOMITA,180064,BARBULESTI,http://www.barbulesti.ro/,primariabarbulesti@yahoo.com,,243288500,"Şos. Urziceni - Ploieşti, Judeţul Ialomiţa, Cod poştal: 927031"
23,IALOMITA,101056,BARCANESTI,http://www.primariabarcanestiialomita.ro/,clbarcanesti@yahoo.com,,243285000,"Şos. Mihai Viteazu, nr. 174, Localitate: Bărcăneşti, Judeţ: Ialomiţa, Cod poştal: 927045"
23,IALOMITA,179784,BORANESTI,http://www.primariaboranesti.ro/,primaria_boranesti@yahoo.com,,371152664,"Str. 1 Decembrie 1918, nr. 139, Localitate: Borăneşti, Judeţ: Ialomiţa, Cod poştal: 927096"
23,IALOMITA,92989,BORDUSANI,http://www.primariabordusani.ro/,primariabordusani@yahoo.ro,,243311508,"Str. Primăverii, nr. 133, Localitate: Borduşani, Judeţ: Ialomiţa, Cod poştal: 927050"
23,IALOMITA,93021,BUCU,http://www.primariabucu.ro/,primaria_bucu@yahoo.com,,243240535,"Bucu, Judeţ: Ialomiţa, Cod poştal: 927060"
23,IALOMITA,179793,BUESTI,http://www.buesti.ro/,primariabuestiil@yahoo.com,,243268288,"Str. Teilor, nr. 32, Localitate: Bueşti, Judeţ: Ialomiţa, Cod poştal: 927012"
23,IALOMITA,100709,CIOCARLIA,http://primaria-ciocirlia.ro/,primciocarlia@yahoo.com,,243256981,"Str. Principală, nr. 54, Localitate: Ciocârlia, Judeţ: Ialomiţa, Cod poştal: 927070"
23,IALOMITA,93101,CIOCHINA,http://www.primariaciochina.ro/,primar@primariaciochina.ro,,"0243265001
","Ciochina, Judeţ: Ialomiţa, Cod poştal: 927075"
23,IALOMITA,93156,CIULNITA,www.primariaciulnita.ro,primariaciulnita@yahoo.com,,243218082,"Str. Matei Basarab, nr. 66, Localitate: Ciulniţa, Judeţ: Ialomiţa, Cod poştal: 927080"
23,IALOMITA,93209,COCORA,https://www.comunacocora.ro/,primariacocorail@yahoo.com,,243247003,"Str. Principală, nr. 17, Localitate: Cocora, Judeţ: Ialomiţa, Cod poştal: 927085"
23,IALOMITA,179971,COLELIA,https://colelia.judetulialomita.ro/,primariacolelia@yahoo.com,,"0243247505
","Colelia, Judeţ: Ialomiţa, Cod poştal: 927086"
23,IALOMITA,93236,COSAMBESTI,http://www.primariacosimbesti.ro/,primaria.cosimbesti@yahoo.com,,243218507,"Şos. Slobozia - Ţăndărei, nr. 164, Comuna Cosâmbeşti, Judeţ: Ialomiţa, Cod poştal 927090"
23,IALOMITA,102240,COSERENI,http://www.primariacosereni.ro/,primariacosereni@yahoo.com,,243318050,"Coşereni, Judeţ: Ialomiţa, Cod poştal: 927095"
23,IALOMITA,102641,DRAGOESTI,http://www.comunadragoesti.ro/,secretar@primariadragoesti.ro,,243319648,"Str. Principală, Localitate: Drăgoeşti, Judeţ: Ialomiţa, Cod poştal: 927100"
23,IALOMITA,102703,DRIDU,https://www.primariadridu.ro/,primaria.dridu@yahoo.com,,243282941,"Dridu, Judeţ: Ialomiţa, Cod poştal: 927105"
23,IALOMITA,93575,FACAENI,https://www.primariafacaeni.ro/,primarie@primariafacaeni.ro,,243313330,"Str. Principală, nr. 110, Localitatea Facăeni, Judeţul Ialomiţa, Cod poştal: 927110"
23,IALOMITA,103283,GARBOVI,http://www.garbovi.ro/,primgarbovi@yahoo.com,,243259053,"Gârbovi, Judeţ: Ialomiţa, Cod poştal: 927120"
23,IALOMITA,93600,GHEORGHE DOJA,http://www.gheorghedojail.ro/,primaria_gh_doja@yahoo.com,,243262502,"Str. Grădiniţei, nr. 15, Localitate: Gheorghe Doja, Judeţ: Ialomiţa, Cod poştal: 927125"
23,IALOMITA,93628,GHEORGHE LAZAR,http://www.primariagheorghelazar.ro/,primariagheorghelazar@gmail.com,,243241510,"Str. Matei Basarab, nr. 26, Localitate: Gheorghe Lazar, Judeţ: Ialomiţa, Cod poştal: 927130"
23,IALOMITA,93646,GIURGENI,https://www.giurgeni.ro/,comunagiurgeni@gmail.com,,243277010,"str. Mihai Viteazul, nr. 36, cod poştal: 927135"
23,IALOMITA,93717,GRINDU,http://www.grindu.ro/,primgrindu@yahoo.com,,243248001,"Judetul Ialomita,Localitatea Grindnu,Strada Principala,Cod Postal 927140"
23,IALOMITA,93735,GRIVITA,http://www.primariagrivita.ro/,primariagrivita@yahoo.com,,243243001,"Str. 6 nr. 33, Cod postal: 927145"
23,IALOMITA,180046,GURA IALOMITEI,https://www.gura-ialomitei.ro/,primaria_guraialomitei@yahoo.com,,243272825,"Str. 1 Decembrie nr.165 (Cod poștal: 087120), Județul Ialomița, România."
23,IALOMITA,103862,ION ROATA,http://www.primariaionroata.ro/,primaria_ionroata@yahoo.com,,243269300,"str. Sos. Bucuresti – Constanta, NR. 50, Localitatea: Ion Roata"
23,IALOMITA,103960,JILAVELE,,jilavele@yahoo.com,,243288001,"Adresa: str. Calea Urziceni, nr. 100, Localitatea: JILAVELE"
23,IALOMITA,179800,MAIA,http://www.primariamaia.ro/,primariamaia@yahoo.com,,243282163,"Adresa: Str. Primariei, nr. 68, Localitatea: MAIA"
23,IALOMITA,100736,MANASIA,http://www.manasia.ro/,primmanasia@gmail.com,,243255681,"str. Biserica Veche, nr. 1"
23,IALOMITA,179980,MARCULESTI,http://primariamarculesti.ro/,primariamarculesti@yahoo.com,,243279384,"Comuna Marculesti, Strada Dumitru N. Seceleanu, nr. 1, judetul Ialomita"
23,IALOMITA,93995,MIHAIL KOGALNICEANU,http://www.primariamihailkogalniceanu.ro/,primariakogalniceanu[at]yahoo.com,,243272074,"str. Şcolii, nr. 21, com. Mihail Kogălniceanu, cod poştal 927165,jud. Ialomiţa"
23,IALOMITA,94045,MILOSESTI,http://www.milosesti.ro/,primaria_milosesti@yahoo.com,,243245277,"str. Principală nr. 59, cod postal: 927170"
23,IALOMITA,179999,MOLDOVENI,http://www.primariamoldoveni.ro/,primariamoldoveniil@yahoo.com,,243285523,"Str. Primăriei nr. 2, Cod postal: 927107"
23,IALOMITA,94081,MOVILA,https://www.primariamovila.ro/,primariamovila@yahoo.com,,243311002,"str. Ferdinand I, nr. 1, cod postal: 927175"
23,IALOMITA,104270,MOVILITA,http://www.primariamovilita.ro,primariamovilita@yahoo.com,,243319162,Str. Calea Bucuresti nr. 99
23,IALOMITA,94107,MUNTENI-BUZAU,https://www.primariamuntenibuzau.ro,primariamuntenibuzau@yahoo.com,,243260001,"Strada: PRIMARIEI, nr. 116, Judet: Ialomita, Localitate: Munteni-Buzau, Cod postal: 92092"
23,IALOMITA,179819,OGRADA,http://www.primariaograda.ro,primaria_ograda@yahoo.com,,243279625,str. Ionel Perlea nr. 183
23,IALOMITA,94161,PERIETI,http://primaria-perieti.ro,primariaperieti@yahoo.com,,243239534,"Str. Calea Bucureşti, nr.25, com.Perieţi, jud.Ialomiţa"
23,IALOMITA,180000,PLATONESTI,http://www.platonesti.ro,primaria_platonesti@yahoo.com,,243279120,"Strada: Fetesti, nr. 18, Judet: Ialomita, Localitate: Platonesti, Cod postal: 927208"
23,IALOMITA,101243,RADULESTI,http://www.primariaradulesti.ro,primaria.radulesti@yahoo.com,,243282412,"Strada: Primariei, nr. 8, Judet: Ialomita, Localitate: Brazii, Cod postal: 927055"
23,IALOMITA,94269,REVIGA,http://www.primariareviga.ro,prim_reviga@yahoo.com,,243246199,"Strada: SOS A. I. CUZA, nr. 19, Judet: Ialomita, Localitate: Reviga, Cod postal: 927195"
23,IALOMITA,179828,ROSIORI,https://primariarosiori-il.ro/,consiliullocalrosiori@yahoo.com,,"0243319719
","Roşiori - Judeţul Ialomiţa Str. Tineretului, Nr.2 Comuna Roşiori Roşiori, Ialomiţa ROMÂNIA"
23,IALOMITA,94330,SALCIOARA,http://www.primariasalcioara.ro/,primaria_salcioara@yahoo.com,,0243317341; 0243317392,"Str. Principală, nr. 170, Localitate: Sălcioara, Judeţ: Ialomiţa, Cod poştal: 927200"
23,IALOMITA,180019,SARATENI,http://www.primariasarateni.ro/,primaria_sarateni@yahoo.com,,243263164,"Str. Primăverii, nr. 21, Localitate: Sărăţeni, Judeţ: Ialomiţa, Cod poştal: 927044"
23,IALOMITA,94376,SAVENI,http://www.comunasaveni.ro/,primariasaveni@yahoo.com,,243278012,"Str. Patriarh Miron Cristea, nr. 34, Localitate: Săveni, Judeţ: Ialomiţa, Cod poştal: 927205"
23,IALOMITA,94429,SCANTEIA,http://primariascanteia.ro/,primariascinteia@yahoo.com,,243242058,"Str. Ştefan cel Mare, nr. 46, Localitate: Scânteia, Judeţ: Ialomiţa, Cod poştal: 927210"
23,IALOMITA,94456,SFANTU GHEORGHE,http://www.sfintugheorghe.ro/,primariasfghe@yahoo.ro,,243262001,"Str. Principală, nr. 36, Localitate: Sfântu Gheorghe, Judeţ: Ialomiţa, Cod poştal: 927215"
23,IALOMITA,105026,SINESTI,http://www.primariasinestiil.ro/,primaria_sinesti_il@yahoo.com,,243319506,"Str. Principală, Localitate: Sineşti, Judeţ: Ialomiţa, Cod poştal: 927220"
23,IALOMITA,94492,STELNICA,http://www.stelnica.ro/,primaria.stelnica@yahoo.com,,243361785," Str. EROILOR AVIATORI nr. 58, Cod poştal: 927230"
23,IALOMITA,94535,SUDITI,http://www.primariasuditi.ro/,primariasuditi@yahoo.com,,243278502,"Str. Sf. Pantelimon, nr. 39, Localitate: Sudiţi, Judeţ: Ialomiţa, Cod poştal: 927235"
23,IALOMITA,179702,TRAIAN,http://www.primariatraian.ro/,primariacomuneitraian@yahoo.com,,243244020,"B-dul. Unirii, nr. 589, Localitate: Traian, Judeţ: Ialomiţa,, Cod poştal: 927147"
23,IALOMITA,94688,VALEA CIORII,http://www.primariavaleaciorii.ro/,pvaleaciorii@yahoo.com,,243277505,"Str. Mihai Eminescu, nr. 65, Localitate: Valea Ciorii, Judeţ: Ialomiţa, Cod poştal: 927240"
23,IALOMITA,105794,VALEA MACRISULUI,http://www.valeamacrisului.ro/,valeamacrisului@yahoo.com,,243248578,"Str. Principala nr 65, Valea Măcrişului, Judeţ: Ialomiţa, Cod poştal: 927245"
23,IALOMITA,94795,VLADENI,http://www.primariavladeniil.ro/,primariavladeniil@gmail.com,,243313631,"Mihai Viteazul, nr. 35, Localitate: Vlădeni, Judeţ: Ialomiţa, Cod poştal: 927250"
24,IASI,95060,MUNICIPIUL IASI,http://www.primaria-iasi.ro/,cabinet.primar@primaria-iasi.ro,informatii.iasi@primaria-iasi.ro,232267582,"Bd. Stefan cel Mare si Sfant nr. 11, 700064 Iasi"
24,IASI,95391,MUNICIPIUL PASCANI,http://primariapascani.ro/primarie/,office@primariapascani.ro,,232762300,"Str. Stefan cel Mare, Nr. 16, 705200 – Pascani, Jud. Iasi – Romania"
24,IASI,95355,ORAS HARLAU,https://www.primaria-hirlau.ro,primariahirlau@yahoo.com,,232720412,"Strada Petru Rareș 5, Hârlău 705100"
24,IASI,98373,ORAS PODU ILOAIEI,https://poduiloaiei.ro/,primar@poduiloaiei.ro,registratura@poduiloaiei.ro,232740656,"Șoseaua Națională, nr. 53"
24,IASI,95471,ORAS TARGU FRUMOS,http://primariatgfrumos.ro/,secretariat@primariatgfrumos.ro,,232710906,"Str. Cuza Voda, nr. 67,"
24,IASI,95612,ALEXANDRU I. CUZA,https://primariaicuza.ro,primaria_aicuza @yahoo.com,,0232716537; 0232716563,"Strada A.I. Cuza, Comuna Alexandru I. Cuza, jud. Iași, 707005"
24,IASI,95667,ANDRIESENI,http://www.primariaandrieseni.ro/,andrieseniprimaria@yahoo.com,contact@primariaandrieseni.ro,0232297488; 0232275880; 0752129905,"DC2, Comuna Andrieșeni, jud. Iași, 707010"
24,IASI,95747,ARONEANU,https://www.comunaaroneanu.ro/,primariaaroneanu@yahoo.com,,232299255,"Strada Aron-Vodă, nr. 47, Aroneanu, Comuna Aroneanu, jud. Iași, 707020"
24,IASI,100273,BALS,http://primariacomuneibals.ro/,contact@primariacomuneibals.ro,primariacomuneibals@yahoo.com,232740067,"Strada Principală, nr. 1, Boureni, Comuna Balș, jud. Iași, 705302"
24,IASI,95792,BALTATI,http://www.primariabaltati.ro/,baltati@is.e-adm.ro,primariabaltati_is@yahoo.com,0232717249; 0232717247; 0232717340,"Șoseaua Tg. Frumos-Iași, km 36, Comuna Bălțați, jud. Iași, 707025"
24,IASI,95088,BARNOVA,https://primariabarnova.ro/,contact@primariabarnova.ro,secretar@primariabarnova.ro,232294120,"Sat Bârnova, str. Nicolae Titulescu nr.10
Județul Iaşi"
24,IASI,95872,BELCESTI,https://primaria.belcesti.ro/,belcesti@is.e-adm.ro,,232724100,"Comuna Belcești, Sat Belcești, Cod poştal 707045, Judeţul Iaşi"
24,IASI,95943,BIVOLARI,http://comunabivolari.ro/,primariabivolari@yahoo.com,primaria@comunabivolari.ro,232298555,"Comuna Bivolari, Sat Bivolari, Cod poștal: 707055, Județul Iași"
24,IASI,96058,BRAESTI,https://primariabraesti.ro/,contact@primariabraesti.ro,,232320300,
24,IASI,96110,BUTEA,http://primariabutea.ro/,primariacomunabutea@yahoo.com,contact@primariabutea.ro,232713020,"Str. Alexandru Ioan Cza Nr 32, Comuna Butea, Cod Postal 707065, Județul IAŞI"
24,IASI,96147,CEPLENITA,https://primariaceplenita.ro/,primariaceplenita@yahoo.com,contact@primariaceplenita.ro,232730110,"Comuna Ceplenița, Cod Postal 707070, Județul IAŞI"
24,IASI,100362,CIOHORANI,http://www.comunaciohorani.ro/,primaria_ciohorani@yahoo.com,,232765534,"Strada 9 Septembrie, Nr. 72, Comuna Cohorani, Cod poștal: 707326, Județul Iasi"
24,IASI,96192,CIORTESTI,https://www.primariaciortesti.ro/,primaria.ciortesti@yahoo.com,,232320800,"Str. Prof. Ioan Bucur, nr. 1, Sat Ciortesti, Comuna Ciortești, Cod postal 707075, Județul Iasi"
24,IASI,96254,CIUREA,https://www.comunaciurea.ro/,primariaciurea@yahoo.com,registratura@comunaciurea.ro,232296260,"Str. Merilor nr. 468, Sat Ciurea, Comuna Ciurea, cod poștal 707080, Județul Iași"
24,IASI,96334,COARNELE CAPREI,https://coarnelecaprei.ro/,primar@coarnelecaprei.ro,,232724111,"Comuna Coarnele Caprei, Cod poștal 707100, Județul Iasi"
24,IASI,96370,COMARNA,https://www.primariacomarna.ro/,comarnaiasi@yahoo.com,,232238900,"Str. Principală, nr. 191, Comuna Comarna, Cod poștal 700105, Județul Iași"
24,IASI,100282,COSTESTI,http://www.primariacomuneicostesti.ro/,ad.primariacostesti@gmail.com,,232722106,"Str. Şcolii, nr. 344, Sat Costesti, Cod postal 705305, Județul Iasi "
24,IASI,96423,COSTULENI,https://www.comunacostuleni.ro/,primariacostuleni@yahoo.com,,232291600,"Principală, nr. 149, Sat Costuleni, Cod poştal 707115, Județul Iași"
24,IASI,96478,COTNARI,http://www.primaria-cotnari.ro/contact.html,primaria_cotnari@yahoo.com,,232730290,"Comuna Cotnari, Cod Postal 707120, Județul Iași"
24,IASI,96593,COZMESTI,https://www.comunacozmesti.ro/,clcozmesti@yahoo.com,,0232413444; 0232413551,"Comuna Cozmești, jud. Iași, 707140"
24,IASI,96637,CRISTESTI,https://www.comunacristesti.ro/,primaria.cristesti.iasi@gmail.com,cristesti@is.e-adm.ro,0232716293; 0232716174; 0232716170,"Strada Principală, nr. 1, Cristești, Comuna Cristești, jud. Iași, 707145"
24,IASI,96664,CUCUTENI,http://primariacucuteni.ro/,primar@primariacucuteni.ro,,0232717007; 0788035523  ,"Strada Principală, nr. 34, Băiceni, Comuna Cucuteni, jud. Iași, 707150"
24,IASI,96717,DAGATA,http://www.primariadagita.ro/,primariadagata@yahoo.com,primaria@primariadagita.ro,232325511,"Strada Principală, FN, Dagâța, Comuna Dagâța, jud. Iași, 707155"
24,IASI,96815,DELENI,https://comunadeleni.com/,primaria@comunadeleni.ro,,0232732070; 0232732040,"Strada Principală, nr. 1217B, Deleni, Comuna Deleni, jud. Iași, 707165"
24,IASI,96888,DOBROVAT,https://www.comunadobrovat.ro/,primariadobrovat@yahoo.com,,232321207,"Comuna Dobrovăț, jud. Iași, 707175"
24,IASI,96904,DOLHESTI,https://www.dolhesti-iasi.ro/,primariadolhesti@yahoo.com,,232321800,"DJ244F, Comuna Dolhești, jud. Iași, 707180"
24,IASI,100308,DRAGUSENI,https://www.comunadraguseni.ro/,primaria_drag@yahoo.com,contact@comunadraguseni.ro,232256620,"Comuna Drăgușeni, jud. Iași, 707478"
24,IASI,96940,DUMESTI,http://www.comunadumesti.ro/,primariadumesti@yahoo.com,registratura@comunadumesti.ro,232322020,"Strada Principală, FN, Dumești, Comuna Dumești, jud. Iași, 707185"
24,IASI,97009,ERBICENI,http://primariaerbiceni.ro/,erbiceniprimaria@yahoo.com,,232322370,"Strada Principală, FN, Erbiceni, Comuna Erbiceni, jud. Iași, 707190"
24,IASI,100317,FANTANELE,http://comunafantaneleiasi.ro/,primariafantaneleiasi@yahoo.com,contact@comunafantaneleiasi.ro,0232413654; 0760245528; 0760245520,"Strada Principală, nr. 147, Comuna Fântânele, jud. Iași, 707196"
24,IASI,97063,FOCURI,https://comunafocuri.ro/,contact@comunafocuri.ro,,0232413620; 0232413880; 0232413717; 0740161580; 0752193121,"Strada Principală, nr. 39, Comuna Focuri, jud. Iași, 707195"
24,IASI,97090,GOLAIESTI,,primariagolaesti@yahoo.com,contact@primariagolaiestiiasi.ro,232236614,"Strada Principală, FN, Comuna Golăiești, jud. Iași, 707200"
24,IASI,97189,GORBAN,http://primariagorban.ro/,primariagorban@yahoo.com,,0232292900; 0754077643,"Comuna Gorban, jud. Iași, 707210"
24,IASI,97241,GRAJDURI,http://www.primariagrajduri.ro/,primar@primariagrajduri.ro,secretar@primariagrajduri.ro,232228286,"Strada Principală, FN, Comuna Grajduri, jud. Iași, 707215"
24,IASI,97321,GROPNITA,https://www.comuna-gropnita-iasi.ro/,primariagropnita@gmail.com,,0232414124; 0232414222,"Strada Principală, nr. 146, Bulbucani, Comuna Gropnița, jud. Iași, 707225"
24,IASI,97394,GROZESTI,https://www.comunagrozesti.ro/,p_grozesti@yahoo.com,contact@comunagrozesti.ro,0232220743; 0232291800 ,"Comuna Grozești, jud. Iași, 707235"
24,IASI,97438,HALAUCESTI,https://www.primariahalaucesti.ro/,contact@primariahalaucesti.ro,,0232717500; 0232717056,"Hălăucești, Comuna Hălăucești, jud. Iași, 707240"
24,IASI,100326,HARMANESTI,https://primaria-harmanesti.ro/,harmanesti@is.e-adm.ro,office@primaria-harmanesti.ro,232722000,"DJ281C, Hărmăneștii-Vechi, Comuna Hărmănești, jud. Iași, 707509 (705200)"
24,IASI,97465,HELESTENI,http://www.comunahelesteni.ro/,contact@comunahelesteni.ro,,0232716768; 0232716770,"Strada Principală, nr. 131, Heleșteni, Comuna Heleșteni, jud. Iași, 707245"
24,IASI,95159,HOLBOCA,https://www.comunaholboca.ro/,contact@comunaholboca.ro,registratura@comunaholboca.ro,0232298270; 0232298499,"Strada Principală, nr. 40, Comuna Holboca, jud. Iași, 707250"
24,IASI,97517,HORLESTI,https://primariahorlesti.ro/,primariahorlesti@yahoo.com,,232413200,"Strada Principală, nr. 67, Comuna Horlești, jud. Iași, 707260"
24,IASI,95499,ION NECULCE,https://primaria-ionneculce.ro/,office@primaria-ionneculce.ro,secretar@primaria-ionneculce.ro,0232710880; 0232710780,"Strada Principală, nr. 1, Războieni, Comuna Ion Neculce, jud. Iași, 705311"
24,IASI,97553,IPATELE,https://www.comunaipatele.ro/,ipateleprimaria@yahoo.com,,232228855,"Strada Principală, FN, Comuna Ipatele, jud. Iași, 707265"
24,IASI,97606,LESPEZI,https://www.primarialespezi.ro/,contact@primarialespezi.ro,secretar@primarialespezi.ro,0232732975; 0232715454; 0232715464,"Comuna Lespezi, jud. Iași, 707270"
24,IASI,97679,LETCANI,http://comunaletcani.ro/,primaria.letcani@yahoo.ro,,232296770,"Strada Principală, FN, Lețcani, Comuna Lețcani, jud. Iași, 707280"
24,IASI,97722,LUNGANI,http://comunalungani.ro/,contact@comunalungani.ro,secretar@comunalungani.ro,0232322975; 0232322957,"Strada Principală, nr. 31, Crucea, Comuna Lungani, jud. Iași, 707285"
24,IASI,97777,MADARJAC,http://www.comunamadarjac.ro/,primaria.madarjac@yahoo.com,,232724921,"Strada Libertății, nr. 46, Comuna Mădârjac, jud. Iași, 707290"
24,IASI,97811,MIRCESTI,https://www.mircesti.ro/,primaria.mircesti@yahoo.com,,232713250,"Strada Principală, nr. 60, Mircești, Comuna Mircești, jud. Iași, 707295"
24,IASI,97875,MIRONEASA,http://www.primariamironeasa.ro/,contact@primariamironeasa.ro,,0232228600; 0232228652,"Strada Principală, FN, Comuna Mironeasa, jud. Iași, 707300"
24,IASI,97919,MIROSLAVA,https://www.primariamiroslava.ro/,secretariat@primariamiroslava.ro,secretariat@primariamiroslava.ro,0232295680; 0232424444,"Strada Constantin Langa, nr. 93, Miroslava, Comuna Miroslava, jud. Iași, 707305"
24,IASI,98051,MIROSLOVESTI,https://comunamiroslovesti.ro/,contact@comunamiroslovesti.ro,,0232713600; 0232713535; 0733004411,"Strada Principală, FN, Comuna Miroslovești, jud. Iași, 707325"
24,IASI,98113,MOGOSESTI,https://www.mogosesti-primaria.ro/,contact@mogosesti-primaria.ro,,0232294411; 0232294414,"Strada Principală, nr. 1, Mogoșești, Comuna Mogoșești, jud. Iași, 707330"
24,IASI,98168,MOGOSESTI-SIRET,https://www.mogosesti-siret.ro/,primaria@mogosesti-siret.ro,,0232713900; 0232713959; 0232713958,"Strada Principală, FN, Comuna Mogoșești-Siret, jud. Iași, 707335"
24,IASI,98202,MOSNA,http://www.mosnaiasi.ro/,primariemosna@yahoo.com,,0232250796; 0232292600; 0785271236,"Strada Sfinții Voievozi, nr. 70, Moșna, Comuna Moșna, jud. Iași, 707340"
24,IASI,98220,MOTCA,https://comunamotca.ro/,comuna_motca@yahoo.com,,0232715777; 0232715050; 0232716135,"Strada Moldovei, nr. 70 (DN 28A), Comuna Moțca, jud. Iași, 707345"
24,IASI,98257,MOVILENI,http://www.primariamovileni.ro/,contact@primariamovileni.ro,,0232297777; 0232297878,"Strada Speranței, nr. 40, Movileni, Comuna Movileni, jud Iași, 707350"
24,IASI,98300,OTELENI,http://primariaoteleni.ro/,primariaoteleni@gmail.com,,0232718027; 0232718245; 0232718246,"Strada Școlii, nr. 2, Oțeleni, Comuna Oțeleni, jud. Iași, 707355"
24,IASI,98337,PLUGARI,http://comunaplugari.ro/,primaria_plugari@yahoo.com,,0232238016; 0232238006; 0232238004; 0784265764,"Comuna Plugari, jud. Iași, 707360"
24,IASI,98435,POPESTI,http://www.primariapopestiiasi.ro/,primariapopesti@gmail.com,,0232323400; 0232323415; 0232323418; 0760259360,"Strada Principală, FN, Comuna Popești, jud. Iași, 707370"
24,IASI,98505,POPRICANI,https://primariapopricani.ro/,contact@primariapopricani.ro,registratura@primariapopricani.ro,0232708104; 0232228878 ,"Strada 1 Decembrie 1918, nr. 82, Comuna Popricani, jud. Iași, 707380"
24,IASI,98603,PRISACANI,https://uat-prisacani.ro/,prisacani@is.e-adm.ro,,0232295858; 0232295999; 0752192533,"Strada Principală, nr. 112, Prisăcani, Comuna Prisăcani, jud. Iași, 707390"
24,IASI,98649,PROBOTA,http://primariaprobota.ro/,primariaprobota@primariaprobota.ro,,0232297572; 0232297571,"Strada Principală, FN, Probota, Comuna Probota, jud. Iași, 707395"
24,IASI,100335,RACHITENI,https://primariarachiteni.ro/,contact@primariarachiteni.ro,,0232740056; 0232765873; 0762242961,"Răchiteni, Comuna Răchiteni, jud. Iași, 707298"
24,IASI,98685,RADUCANENI,http://comunaraducaneni.ro/,primariaraducaneni@yahoo.com,,0232292438; 0232292430,"Strada Principală, FN, Comuna Răducăneni, jud. Iași, 707400"
24,IASI,95239,REDIU,https://www.primariarediu.ro/,primariarediu.iasi@yahoo.com,,0232254040; 0232253849,"Șoseaua Valea Rediului, nr. 425, Comuna Rediu, jud. Iași, 707405"
24,IASI,98738,ROMANESTI,https://www.comuna-romanesti.ro/,primariaromanesti@yahoo.com,,0232323800; 0232323871; 0746198544,"Strada Principală, FN, Comuna Românești, jud. Iași, 707415"
24,IASI,100344,ROSCANI,http://www.primariaroscani.ro/,primariaroscani@yahoo.com,secretar_roscani@yahoo.com,0232257058; 0232290060 ,"Rădeni, Comuna Roșcani, jud. Iași, 707523"
24,IASI,98774,RUGINOASA,http://primaria-ruginoasa.ro/,ruginoasaprimaria@yahoo.com,,0232734361; 0232734300,"Strada Unirii, nr, 27, Ruginoasa, Comuna Ruginoasa, jud. Iași, 707420"
24,IASI,98916,SCANTEIA,http://www.primariascinteia.ro/,primar@primariascinteia.ro,secretar@primariascinteia.ro,0232229260;  0232229399,"Strada Ștefan cel Mare și Sfânt, nr. 532, Scânteia, Comuna Scânteia, jud. Iași, 707425"
24,IASI,99290,SCHEIA,https://www.scheia.ro/,contact@scheia.ro,,0232229030; 0232229020,"Strada Principală, nr. 40, Șcheia, Comuna Șcheia, jud. Iași, 707475"
